,tweet_id,favorite_count,retweet_count
1992-03-05 13:23:37.392291840,699801817392291840,3300,1074
1992-03-07 21:01:14.055016451,700002074055016448,3574,1500
1992-03-08 04:34:44.593901568,700029284593901568,2232,647
1992-03-08 13:51:58.104104960,700062718104104960,2843,768
1992-03-09 12:22:32.053182464,700143752053182464,8157,3070
1992-03-09 14:30:21.916807169,700151421916807168,2423,738
1992-03-09 18:58:37.596164096,700167517596164096,2861,824
1992-03-13 04:46:50.979500032,700462010979500032,4480,2003
1992-03-13 16:45:38.482569216,700505138482569216,2452,633
1992-03-13 20:21:01.187723268,700518061187723264,2843,890
1992-03-16 12:09:48.515020802,700747788515020800,24741,10426
1992-03-17 01:49:39.434098688,700796979434098688,2632,1065
1992-03-17 15:52:47.345688576,700847567345688576,2615,552
1992-03-17 20:29:14.249383937,700864154249383936,2795,676
1992-03-18 03:46:31.244103680,700890391244103680,2402,640
1992-03-21 21:51:40.881756160,701214700881756160,13266,5698
1992-03-25 17:39:46.879471618,701545186879471616,2863,671
1992-03-26 00:41:17.911896070,701570477911896064,3040,1037
1992-03-26 09:19:47.219795968,701601587219795968,2253,514
1992-03-28 18:00:42.395348998,701805642395348992,3701,1872
1992-03-29 17:13:07.134500865,701889187134500864,3850,1529
1992-03-30 10:53:36.642965504,701952816642965504,4116,1130
1992-03-30 18:49:50.485725185,701981390485725184,3707,1093
1992-04-02 12:24:06.468493312,702217446468493312,5193,1489
1992-04-03 04:52:28.847800320,702276748847800320,2667,845
1992-04-03 17:12:20.488925184,702321140488925184,3554,1141
1992-04-03 20:22:22.343577600,702332542343577600,3453,1719
1992-04-06 05:51:53.671897089,702539513671897088,3094,1068
1992-04-06 22:08:19.714314240,702598099714314240,11165,3645
1992-04-07 18:25:18.226825216,702671118226825216,2363,621
1992-04-07 22:15:42.141153280,702684942141153280,3473,1197
1992-04-10 09:45:51.802126337,702899151802126336,1743,501
1992-04-10 18:55:27.499816960,702932127499816960,2783,804
1992-04-12 01:25:49.650034688,703041949650034688,28553,13920
1992-04-12 11:44:10.210877440,703079050210877440,7956,3425
1992-04-14 16:22:01.220972544,703268521220972544,2120,612
1992-04-15 16:46:33.781329922,703356393781329920,2054,426
1992-04-16 00:07:16.347330562,703382836347330560,3779,1267
1992-04-16 06:54:12.292673536,703407252292673536,2655,767
1992-04-16 11:50:03.149250560,703425003149250560,4102,1533
1992-04-18 15:38:06.317502464,703611486317502464,4170,1686
1992-04-18 21:15:01.117943808,703631701117943808,2803,761
1992-04-20 11:24:25.844768768,703769065844768768,3559,1254
1992-04-20 12:50:38.772166656,703774238772166656,1992,517
1992-04-23 18:47:25.121142784,704054845121142784,3157,1013
1992-04-24 11:01:38.707505153,704113298707505152,2001,620
1992-04-24 16:48:08.924532736,704134088924532736,1628,512
1992-04-27 04:02:01.748819968,704347321748819968,1702,386
1992-04-27 08:50:45.503647744,704364645503647744,8676,3934
1992-04-28 16:58:51.685040129,704480331685040128,3664,1176
1992-04-28 20:00:24.099647488,704491224099647488,827,95
1992-04-28 22:23:05.726889984,704499785726889984,3169,1107
1992-05-01 22:58:40.771465216,704761120771465216,7166,3210
1992-05-02 15:17:13.553219584,704819833553219584,2856,1118
1992-05-02 23:05:17.308362754,704847917308362752,5519,1702
1992-05-03 02:19:18.691414016,704859558691414016,2429,602
1992-05-03 05:37:33.724954624,704871453724954624,4542,1235
1992-05-05 11:40:31.337840642,705066031337840640,2339,671
1992-05-05 21:47:19.679201280,705102439679201280,2321,574
1992-05-07 07:24:04.686888960,705223444686888960,2781,886
1992-05-07 11:46:49.544720384,705239209544720384,3231,835
1992-05-09 16:20:27.625635840,705428427625635840,4121,1897
1992-05-09 20:15:20.700944385,705442520700944384,4803,1831
1992-05-10 05:32:33.783398401,705475953783398400,3198,1026
1992-05-11 13:44:55.322394625,705591895322394624,3423,1286
1992-05-13 19:48:52.653883392,705786532653883392,2097,587
1992-05-15 02:58:00.587526145,705898680587526144,2555,627
1992-05-15 22:52:29.788291072,705970349788291072,3387,995
1992-05-16 00:12:10.514706432,705975130514706432,3345,825
1992-05-18 01:41:40.320784384,706153300320784384,1611,425
1992-05-18 05:21:07.411222528,706166467411222528,5539,1786
1992-05-18 06:04:29.255446529,706169069255446528,4223,2467
1992-05-19 08:59:54.973601792,706265994973601792,2936,1014
1992-05-19 15:56:41.778950144,706291001778950144,1830,515
1992-05-19 21:13:31.488698368,706310011488698368,23123,8855
1992-05-20 07:19:29.204748288,706346369204748288,3712,1023
1992-05-22 06:35:34.877929472,706516534877929472,3347,1137
1992-05-22 12:33:26.853918722,706538006853918720,3724,1559
1992-05-23 03:50:38.911545345,706593038911545344,2323,701
1992-05-23 18:14:57.839910912,706644897839910912,2778,1211
1992-05-24 04:31:58.348251136,706681918348251136,3570,1077
1992-05-26 17:36:01.596989440,706901761596989440,2229,668
1992-05-26 18:22:03.814649856,706904523814649856,15712,8683
1992-05-28 00:51:00.413456384,707014260413456384,2474,655
1992-05-28 02:44:49.608753152,707021089608753152,4372,1523
1992-05-28 07:29:52.327901184,707038192327901184,2367,889
1992-05-28 13:25:47.140169728,707059547140169728,2764,749
1992-05-31 07:28:31.098011648,707297311098011648,2964,889
1992-05-31 12:38:36.783140866,707315916783140864,2660,713
1992-06-01 05:38:20.785885184,707377100785885184,3543,1191
1992-06-01 08:34:36.719185920,707387676719185920,3777,1457
1992-06-01 15:18:54.438625280,707411934438625280,2447,666
1992-06-01 17:43:01.654872064,707420581654872064,2456,774
1992-06-03 22:35:48.723478529,707610948723478528,18310,7113
1992-06-04 03:47:29.552134146,707629649552134144,2783,973
1992-06-04 21:32:56.495472641,707693576495472640,3693,1106
1992-06-05 10:06:39.544082433,707738799544082432,4417,2736
1992-06-05 10:51:57.457260545,707741517457260544,2684,683
1992-06-05 20:42:15.007539200,707776935007539200,3529,1054
1992-06-08 02:16:49.498152960,707969809498152960,2903,1078
1992-06-08 05:59:48.426153984,707983188426153984,51,2
1992-06-08 09:30:14.724026368,707995814724026368,3340,1248
1992-06-08 17:57:28.782585858,708026248782585856,4703,2132
1992-06-09 17:03:09.455101952,708109389455101952,2083,600
1992-06-09 19:51:29.313951744,708119489313951744,2894,1083
1992-06-09 23:02:03.141795840,708130923141795840,3648,929
1992-06-10 04:09:23.256774660,708149363256774656,4587,1701
1992-06-12 11:44:30.027751425,708349470027751424,2515,816
1992-06-12 13:41:03.048204288,708356463048204288,3888,1500
1992-06-13 02:01:06.336894977,708400866336894976,17259,11160
1992-06-13 21:11:55.515297792,708469915515297792,3312,907
1992-06-13 23:54:10.088034305,708479650088034304,2730,754
1992-06-16 16:11:28.997666817,708711088997666816,2745,811
1992-06-16 23:42:23.638450176,708738143638450176,2950,898
1992-06-17 19:55:15.978854401,708810915978854400,17777,7697
1992-06-18 02:25:16.713893888,708834316713893888,1825,555
1992-06-18 05:37:01.941387268,708845821941387264,3184,992
1992-06-18 07:44:22.201716736,708853462201716736,1923,727
1992-06-20 12:09:16.699303936,709042156699303936,5135,1829
1992-06-21 20:25:32.880297985,709158332880297984,2204,461
1992-06-22 02:19:44.944730112,709179584944730112,2180,750
1992-06-22 07:33:15.643068416,709198395643068416,2598,707
1992-06-22 10:02:27.839836162,709207347839836160,13570,6453
1992-06-22 14:58:45.749587968,709225125749587968,2579,636
1992-06-24 18:10:58.133323776,709409458133323776,2820,769
1992-06-25 05:20:00.415961088,709449600415961088,2394,654
1992-06-26 00:40:40.576036864,709519240576036864,1595,269
1992-06-26 11:09:14.897764353,709556954897764352,3534,1183
1992-06-26 13:42:46.965075968,709566166965075968,3798,1344
1992-06-29 21:20:47.387627521,709852847387627520,3772,1317
1992-06-30 10:47:36.215666688,709901256215666688,724,109
1992-06-30 15:39:58.883774466,709918798883774464,3204,1189
1992-07-02 22:43:34.656950272,710117014656950272,5920,2206
1992-07-03 05:22:51.284037632,710140971284037632,2980,986
1992-07-03 08:46:21.850935296,710153181850935296,3119,986
1992-07-04 16:58:29.699739648,710269109699739648,2578,1236
1992-07-04 17:51:37.844797440,710272297844797440,4866,1397
1992-07-04 20:54:30.106132480,710283270106132480,2282,570
1992-07-05 00:38:49.921429505,710296729921429504,2542,817
1992-07-08 09:48:54.686908417,710588934686908416,4903,2074
1992-07-08 15:39:23.652087808,710609963652087808,5163,2589
1992-07-09 05:11:30.886586372,710658690886586368,2480,627
1992-07-11 05:38:37.892898816,710833117892898816,2898,593
1992-07-11 08:49:41.445812225,710844581445812224,2741,763
1992-07-13 03:11:27.345876993,710997087345876992,4897,1542
1992-07-13 06:13:38.775851008,711008018775851008,3222,694
1992-07-16 17:11:26.208872448,711306686208872448,3547,806
1992-07-17 09:03:45.979756544,711363825979756544,3933,1266
1992-07-20 17:17:31.650457602,711652651650457600,4166,1020
1992-07-21 04:59:48.429553666,711694788429553664,35353,20173
1992-07-21 15:31:20.602345472,711732680602345472,9600,4564
1992-07-21 18:36:18.164514816,711743778164514816,3054,1089
1992-07-24 08:55:24.745228288,711968124745228288,8652,2555
1992-07-24 17:26:49.858043904,711998809858043904,0,137
1992-07-25 11:50:07.010385924,712065007010385920,2421,695
1992-07-25 17:33:37.388212225,712085617388212224,3481,547
1992-07-25 19:32:25.624633345,712092745624633344,3168,1001
1992-07-25 20:50:30.750289920,712097430750289920,4087,1157
1992-07-28 07:44:00.758808576,712309440758808576,267,26
1992-07-29 19:29:19.032893441,712438159032893440,5721,1723
1992-08-01 11:30:54.853337088,712668654853337088,4474,1347
1992-08-02 01:10:40.512598017,712717840512598016,13301,5511
1992-08-03 02:30:25.985978368,712809025985978368,20050,7453
1992-08-07 08:25:07.180089344,713175907180089344,4799,1606
1992-08-07 08:52:23.487135744,713177543487135744,7748,3130
1992-08-10 01:44:34.226274305,713411074226274304,4727,1423
1992-08-14 02:59:57.720473600,713761197720473600,5234,1522
1992-08-15 17:43:23.437621249,713900603437621248,3024,822
1992-08-15 20:17:42.279876608,713909862279876608,2044,602
1992-08-15 22:57:42.244790272,713919462244790272,3504,856
1992-08-18 12:36:48.463036416,714141408463036416,4613,1545
1992-08-19 08:48:35.368108032,714214115368108032,2442,972
1992-08-19 19:13:06.676113411,714251586676113408,3506,932
1992-08-19 21:04:18.790387713,714258258790387712,3233,796
1992-08-22 12:07:14.495041536,714485234495041536,2918,1286
1992-08-23 21:40:13.974974464,714606013974974464,3884,1027
1992-08-24 04:46:16.617938945,714631576617938944,3506,1106
1992-08-27 23:20:20.017307648,714957620017307648,4446,1566
1992-08-28 00:45:19.905021952,714962719905021952,7910,4732
1992-08-28 06:11:40.363173890,714982300363173888,4030,1142
1992-08-28 13:49:15.312439296,715009755312439296,4482,1373
1992-08-30 18:50:24.753819648,715200624753819648,5503,2080
1992-08-31 00:16:33.576927233,715220193576927232,2589,727
1992-09-01 10:14:26.308784130,715342466308784128,3248,759
1992-09-01 15:12:29.751484417,715360349751484416,5875,1740
1992-09-05 08:13:15.826982913,715680795826982912,4651,1791
1992-09-05 12:39:03.237730304,715696743237730304,4196,1429
1992-09-05 14:53:10.270025728,715704790270025728,3012,623
1992-09-05 22:47:45.223708672,715733265223708672,5015,1879
1992-09-06 05:42:31.270801409,715758151270801408,4019,1572
1992-09-08 05:00:23.106027520,715928423106027520,3440,973
1992-09-09 23:21:09.887381504,716080869887381504,5251,1923
1992-09-12 08:11:47.865542656,716285507865542656,2996,1202
1992-09-14 02:51:58.184652801,716439118184652800,2537,243
1992-09-14 05:05:46.686459905,716447146686459904,14114,6496
1992-09-17 11:46:19.797970944,716730379797970944,1320,468
1992-09-18 04:39:06.589110272,716791146589110272,5150,1459
1992-09-18 07:56:04.044845056,716802964044845056,4581,1296
1992-09-20 17:16:02.452090881,717009362452090880,3518,1085
1992-09-21 03:50:59.982213120,717047459982213120,6737,2103
1992-09-25 11:50:04.990701568,717421804990701568,3390,932
1992-09-25 13:48:37.016076293,717428917016076288,1718,503
1992-09-26 20:01:27.239008257,717537687239008256,6184,2033
1992-09-29 18:07:13.953034240,717790033953034240,3122,1250
1992-09-30 08:30:01.130979328,717841801130979328,2628,658
1992-10-04 21:36:58.122661888,718234618122661888,4151,1107
1992-10-05 01:01:26.998687744,718246886998687744,2074,558
1992-10-07 10:45:25.339934721,718454725339934720,5231,1659
1992-10-07 12:13:25.985447936,718460005985447936,2901,590
1992-10-08 10:37:10.683709445,718540630683709440,2678,1118
1992-10-09 06:48:25.783398402,718613305783398400,2628,531
1992-10-09 11:51:37.683582976,718631497683582976,20400,8932
1992-10-13 01:20:41.951195136,718939241951195136,5635,1938
1992-10-13 10:24:58.235854848,718971898235854848,3760,1213
1992-10-17 14:35:31.645071360,719332531645071360,3666,1053
1992-10-17 16:31:03.458033665,719339463458033664,4739,1375
1992-10-18 00:22:43.014393856,719367763014393856,2984,814
1992-10-20 03:22:59.208073216,719551379208073216,5435,2140
1992-10-21 21:54:50.224398336,719704490224398336,4896,1605
1992-10-25 05:32:34.352222208,719991154352222208,5201,1939
1992-10-25 19:59:34.954147842,720043174954147840,5265,2211
1992-10-26 00:31:12.081784833,720059472081784832,4178,1249
1992-10-29 06:38:25.894408192,720340705894408192,3081,1079
1992-10-29 20:19:02.216527872,720389942216527872,6887,2784
1992-10-30 03:18:47.506415616,720415127506415616,4434,1648
1992-11-03 07:22:26.191278080,720775346191278080,2664,747
1992-11-03 10:10:06.564900865,720785406564900864,3351,850
1992-11-05 22:06:20.231503872,721001180231503872,2714,681
1992-11-11 17:32:42.398597120,721503162398597120,5014,2087
1992-11-24 13:55:51.520608256,722613351520608256,5323,1805
1992-11-28 18:16:22.966214656,722974582966214656,4422,1730
1992-12-01 03:15:28.551723008,723179728551723008,5694,2071
1992-12-06 20:19:23.800948736,723673163800948736,3244,988
1992-12-07 00:32:15.806480385,723688335806480384,8313,3286
1992-12-09 14:55:36.180330496,723912936180330496,4178,1353
1992-12-10 16:23:22.748780546,724004602748780544,4497,1756
1992-12-11 03:59:03.203856385,724046343203856384,2861,610
1992-12-11 04:57:39.469295616,724049859469295616,4663,1953
1992-12-15 07:48:46.123311104,724405726123311104,5712,1819
1992-12-19 13:28:18.126512129,724771698126512128,2554,710
1992-12-22 00:22:29.226668032,724983749226668032,3981,1437
1992-12-27 12:19:56.924002305,725458796924002304,1514,691
1992-12-30 15:28:41.944506368,725729321944506368,5574,1967
1992-12-31 07:25:12.245440512,725786712245440512,4467,1499
1992-12-31 22:51:29.046749185,725842289046749184,7589,2922
1993-01-05 09:08:20.189511680,726224900189511680,4742,1278
1993-01-12 08:43:43.124897792,726828223124897792,3819,1114
1993-01-13 01:04:42.820554753,726887082820554752,4131,1662
1993-01-13 14:24:49.318363137,726935089318363136,7404,2708
1993-01-16 03:42:22.655025152,727155742655025152,3918,1472
1993-01-16 09:09:41.690781696,727175381690781696,4153,1513
1993-01-17 15:58:54.147182592,727286334147182592,3274,909
1993-01-17 23:46:56.056803329,727314416056803328,3572,826
1993-01-20 10:12:37.080539137,727524757080539136,4821,1358
1993-01-21 19:28:37.743104000,727644517743104000,6346,1929
1993-01-22 06:54:39.342333952,727685679342333952,3158,700
1993-01-26 02:32:34.473250816,728015554473250816,4414,1208
1993-01-26 08:02:22.121635841,728035342121635840,4889,1846
1993-01-26 11:16:03.732717569,728046963732717568,4645,1297
1993-01-30 09:46:05.835677696,728387165835677696,3946,1057
1993-01-30 16:06:00.103686147,728409960103686144,5298,2227
1993-02-02 11:52:32.833728512,728653952833728512,3567,1155
1993-02-03 14:52:59.681943552,728751179681943552,3006,745
1993-02-03 17:30:39.972315136,728760639972315136,5022,1877
1993-02-06 08:13:03.096946689,728986383096946688,3410,901
1993-02-07 19:32:11.270991872,729113531270991872,2030,364
1993-02-11 20:48:31.119904772,729463711119904768,6250,2545
1993-02-16 00:46:06.028484608,729823566028484608,4304,1373
1993-02-16 04:56:45.770891264,729838605770891264,1835,423
1993-02-16 09:25:34.790754305,729854734790754304,4329,1240
1993-02-20 08:25:04.625098752,730196704625098752,5268,2133
1993-02-20 12:37:35.403241472,730211855403241472,4120,1158
1993-02-23 00:26:41.120833536,730427201120833536,3744,1159
1993-02-24 17:03:03.004487680,730573383004487680,5313,2392
1993-02-28 18:37:34.643314689,730924654643314688,6598,2195
1993-03-03 10:53:43.742988288,731156023742988288,4132,1408
1993-03-04 22:47:55.100512256,731285275100512256,3751,1079
1993-03-13 06:53:37.171337216,732005617171337216,16092,6048
1993-03-17 13:33:34.819057664,732375214819057664,8712,2788
1993-03-20 00:04:49.486888962,732585889486888960,3966,853
1993-03-21 15:01:25.725589504,732726085725589504,3805,981
1993-03-21 16:43:13.018155009,732732193018155008,2633,592
1993-03-26 01:31:25.275860992,733109485275860992,43978,17275
1993-03-30 02:55:02.733135873,733460102733135872,4537,1425
1993-03-30 09:00:08.106668032,733482008106668032,3385,1051
1993-04-03 07:31:46.246479872,733822306246479872,3967,1126
1993-04-03 09:08:43.016450049,733828123016450048,3870,863
1993-04-11 20:20:31.394082816,734559631394082816,1620,442
1993-04-14 08:32:40.183431168,734776360183431168,2702,603
1993-04-14 11:41:30.684657664,734787690684657664,13536,6990
1993-04-15 22:18:17.295085568,734912297295085568,2947,569
1993-04-18 12:43:48.879360001,735137028879360000,3373,1075
1993-04-19 21:46:58.284875776,735256018284875776,3624,975
1993-04-20 03:02:44.362878976,735274964362878976,9478,4629
1993-04-24 07:04:47.207878657,735635087207878656,6682,2615
1993-04-24 10:50:11.367784448,735648611367784448,4332,1213
1993-04-28 10:12:33.473572864,735991953473572864,3883,1271
1993-04-28 15:28:04.653420544,736010884653420544,8538,3294
1993-05-01 02:59:35.608430592,736225175608430592,8759,3062
1993-05-02 18:04:37.722001409,736365877722001408,4318,1384
1993-05-03 01:29:12.031657984,736392552031657984,19176,8244
1993-05-07 00:55:30.620620800,736736130620620800,4661,1942
1993-05-13 16:32:17.551491075,737310737551491072,15832,8214
1993-05-13 19:52:19.594330112,737322739594330112,3895,891
1993-05-15 06:04:36.994609152,737445876994609152,11137,4963
1993-05-17 22:44:49.543020544,737678689543020544,5445,1485
1993-05-19 08:31:44.142471168,737800304142471168,10788,3838
1993-05-19 15:40:14.890496000,737826014890496000,5675,1968
1993-05-23 11:24:50.900254721,738156290900254720,2733,738
1993-05-23 14:13:23.467907072,738166403467907072,9485,3781
1993-05-23 19:14:10.748633089,738184450748633088,4661,1338
1993-05-26 07:46:55.918125056,738402415918125056,3536,941
1993-05-27 21:18:24.001953792,738537504001953792,5498,1734
1993-05-31 21:22:39.779196928,738883359779196928,3618,902
1993-05-31 21:50:46.782832640,738885046782832640,4068,1262
1993-05-31 23:32:29.612572673,738891149612572672,115,6
1993-06-04 23:55:57.791694849,739238157791694848,74023,51490
1993-06-07 20:40:34.323156992,739485634323156992,7766,3262
1993-06-08 12:54:39.319588864,739544079319588864,43055,23879
1993-06-09 06:09:07.276148736,739606147276148736,5827,1845
1993-06-09 10:59:29.819336705,739623569819336704,4118,1520
1993-06-12 00:20:04.073074688,739844404073074688,4084,943
1993-06-13 00:55:36.087216128,739932936087216128,4386,1196
1993-06-13 13:46:31.639244800,739979191639244800,21570,6575
1993-06-16 07:00:38.584557568,740214038584557568,7215,2183
1993-06-17 23:16:56.048689152,740359016048689152,3566,947
1993-06-18 00:57:56.218183684,740365076218183680,2681,484
1993-06-18 03:13:09.193256964,740373189193256960,37490,14809
1993-06-21 15:36:16.021798912,740676976021798912,19611,7552
1993-06-21 21:54:57.422163968,740699697422163968,3064,868
1993-06-22 01:16:28.199743490,740711788199743488,3687,1043
1993-06-25 07:58:20.998766593,740995100998766592,6918,3092
1993-06-26 04:01:46.818797568,741067306818797568,10201,3440
1993-06-26 13:02:53.336379392,741099773336379392,10829,6144
1993-06-28 21:44:24.243200000,741303864243200000,9498,3589
1993-06-30 11:04:19.667034112,741438259667034112,3967,928
1993-07-03 23:53:54.094141440,741743634094141440,8831,3084
1993-07-04 13:41:03.812808706,741793263812808704,4913,1675
1993-07-08 16:50:09.887731712,742150209887731712,5569,1742
1993-07-08 19:53:19.639494656,742161199639494656,4690,1526
1993-07-11 10:18:15.052087300,742385895052087296,7354,2224
1993-07-11 20:39:30.473463808,742423170473463808,10664,4243
1993-07-12 08:29:34.154047488,742465774154047488,7839,4309
1993-07-13 01:48:12.657332225,742528092657332224,4810,2208
1993-07-13 03:31:21.772302336,742534281772302336,7617,3951
1993-07-20 23:22:37.239623680,743210557239623680,4147,1521
1993-07-21 02:43:13.470234624,743222593470234624,6692,2125
1993-07-21 11:12:37.753532416,743253157753532416,4557,1345
1993-07-24 10:35:51.680958465,743510151680958464,8542,4112
1993-07-24 20:26:25.370791937,743545585370791936,3815,1048
1993-07-25 10:16:08.194129920,743595368194129920,19978,7309
1993-07-25 14:06:46.067040256,743609206067040256,4853,1532
1993-07-28 05:05:15.802583040,743835915802583040,0,2340
1993-07-28 21:44:09.529389061,743895849529389056,3938,1066
1993-07-29 21:07:07.717509120,743980027717509120,4493,1213
1993-08-01 16:43:44.764059648,744223424764059648,1838,418
1993-08-01 19:53:19.360020481,744234799360020480,129298,78210
1993-08-02 23:36:32.493166593,744334592493166592,7315,2382
1993-08-07 07:52:51.296780288,744709971296780288,6054,1732
1993-08-10 08:24:09.620602880,744971049620602880,8522,2989
1993-08-10 15:12:48.523612160,744995568523612160,3235,702
1993-08-11 08:21:23.344719872,745057283344719872,7830,2550
1993-08-11 13:10:13.265149952,745074613265149952,8471,3917
1993-08-14 07:54:40.350101504,745314880350101504,7745,3082
1993-08-15 13:52:12.645535745,745422732645535744,9280,2727
1993-08-15 16:57:50.967832576,745433870967832576,7701,2839
1993-08-18 22:23:09.599014916,745712589599014912,7546,2596
1993-08-19 19:49:05.784041472,745789745784041472,4369,1188
1993-08-22 21:58:03.365994496,746056683365994496,3846,917
1993-08-23 18:51:17.086527488,746131877086527488,7460,2458
1993-08-26 12:51:08.511756288,746369468511756288,6550,1832
1993-08-28 03:09:39.341139972,746507379341139968,5030,1211
1993-08-28 07:04:05.350707200,746521445350707200,0,1093
1993-08-28 13:01:15.601690625,746542875601690624,5453,2073
1993-08-30 16:08:18.085036033,746726898085036032,6545,2002
1993-08-31 00:41:46.116112384,746757706116112384,10347,4352
1993-08-31 09:50:00.704425984,746790600704425984,5283,1785
1993-08-31 17:41:47.684614144,746818907684614144,5731,1917
1993-09-01 08:40:23.977771008,746872823977771008,6493,2395
1993-09-01 18:00:59.439529985,746906459439529984,3124,332
1993-09-04 00:44:45.104099331,747103485104099328,10404,4478
1993-09-05 04:42:41.125646336,747204161125646336,3674,1024
1993-09-05 09:03:47.526344708,747219827526344704,5719,1762
1993-09-05 15:18:28.580548608,747242308580548608,0,3210
1993-09-07 22:04:10.712596480,747439450712596480,5902,2155
1993-09-08 04:13:32.269887489,747461612269887488,4204,1161
1993-09-08 18:24:31.126323200,747512671126323200,6025,1771
1993-09-09 17:00:51.852075008,747594051852075008,3999,1189
1993-09-09 18:52:49.478692864,747600769478692864,2520,610
1993-09-10 08:10:53.817413632,747648653817413632,13997,6510
1993-09-10 08:57:10.853525504,747651430853525504,1498,177
1993-09-12 06:54:17.231626240,747816857231626240,5273,1297
1993-09-12 14:28:19.428986880,747844099428986880,3042,835
1993-09-13 02:04:34.273214464,747885874273214464,3199,1103
1993-09-13 15:17:05.676525569,747933425676525568,7199,2848
1993-09-13 23:40:14.829678593,747963614829678592,6296,2406
1993-09-16 23:07:08.303695873,748220828303695872,15322,8695
1993-09-17 23:08:49.658011649,748307329658011648,3985,800
1993-09-18 03:47:30.481647620,748324050481647616,4026,856
1993-09-18 07:37:42.848962560,748337862848962560,8340,4619
1993-09-18 10:04:46.624440324,748346686624440320,5660,1387
1993-09-20 23:49:06.752774144,748568946752774144,2377,755
1993-09-21 01:38:55.303884801,748575535303884800,6592,2229
1993-09-22 10:12:53.788876800,748692773788876800,4596,1478
1993-09-22 11:59:27.502000129,748699167502000128,5141,1790
1993-09-22 13:46:37.323898880,748705597323898880,3004,1052
1993-09-25 04:50:37.671223296,748932637671223296,6362,2513
1993-09-25 17:16:45.889503236,748977405889503232,11690,3821
1993-09-26 09:46:46.121881602,749036806121881600,3373,877
1993-09-26 17:25:54.620928000,749064354620928000,5213,1690
1993-09-26 20:27:53.010798592,749075273010798592,6263,2314
1993-09-29 15:37:27.558017024,749317047558017024,5968,2467
1993-09-30 13:30:45.976588288,749395845976588288,9357,3883
1993-09-30 15:31:33.750648834,749403093750648832,2852,611
1993-09-30 19:34:13.287129088,749417653287129088,6630,1875
1993-10-04 22:36:30.421639168,749774190421639168,5051,1476
1993-10-07 08:07:57.374128128,749981277374128128,5550,2739
1993-10-07 12:18:03.729883136,749996283729883136,3289,902
1993-10-07 16:30:00.160841729,750011400160841728,3525,1016
1993-10-07 20:42:38.547456000,750026558547456000,2953,877
1993-10-08 00:53:48.174217216,750041628174217216,3453,690
1993-10-08 05:04:44.286914561,750056684286914560,3396,993
1993-10-08 09:15:04.093859840,750071704093859840,8533,3735
1993-10-08 13:27:16.815486976,750086836815486976,2357,609
1993-10-08 17:38:19.009982464,750101899009982464,3306,940
1993-10-08 21:50:59.602808832,750117059602808832,4686,1443
1993-10-09 02:01:45.863102464,750132105863102464,3943,1413
1993-10-09 06:13:28.377409536,750147208377409536,3364,1080
1993-10-11 23:21:25.133418496,750381685133418496,747,35
1993-10-11 23:50:11.068534784,750383411068534784,4942,1279
1993-10-12 12:34:57.815552001,750429297815552000,14355,4841
1993-10-13 09:56:46.503038976,750506206503038976,4854,1286
1993-10-15 21:13:52.563142656,750719632563142656,14416,5639
1993-10-17 14:39:42.890057730,750868782890057728,5232,1563
1993-10-20 16:01:16.104687617,751132876104687616,5543,1458
1993-10-21 12:09:23.882532864,751205363882532864,6856,2047
1993-10-22 00:54:07.299190784,751251247299190784,13601,6564
1993-10-24 10:01:48.746354688,751456908746354688,3484,1112
1993-10-25 08:45:14.308972544,751538714308972544,5473,1418
1993-10-25 21:17:27.268179968,751583847268179968,4798,1248
1993-10-26 01:19:17.617971201,751598357617971200,8580,3380
1993-10-28 07:34:21.361422336,751793661361422336,6386,3264
1993-10-28 17:46:34.383790080,751830394383790080,6329,2188
1993-10-29 23:26:10.840121344,751937170840121344,5692,1501
1993-10-30 03:00:17.322246144,751950017322246144,3361,1043
1993-11-01 16:59:12.931807232,752173152931807232,6475,2073
1993-11-03 06:49:54.570878976,752309394570878976,0,18699
1993-11-03 13:48:35.931054080,752334515931054080,4163,1241
1993-11-05 17:14:50.950500352,752519690950500352,8041,3849
1993-11-06 06:43:44.206688256,752568224206688256,6053,2556
1993-11-07 08:25:15.232722944,752660715232722944,4811,1759
1993-11-07 14:21:30.207055872,752682090207055872,6547,1805
1993-11-07 19:52:24.171524096,752701944171524096,0,3237
1993-11-10 07:41:24.578922496,752917284578922496,7475,1755
1993-11-10 11:53:52.744185856,752932432744185856,13765,7640
1993-11-11 14:09:33.505581056,753026973505581056,4224,1094
1993-11-11 17:43:50.821511168,753039830821511168,40475,23539
1993-11-14 16:28:07.569522689,753294487569522688,3708,1164
1993-11-14 17:37:14.498793472,753298634498793472,0,6498
1993-11-15 15:01:08.877008896,753375668877008896,8289,2610
1993-11-15 21:20:08.988139520,753398408988139520,6306,2148
1993-11-16 03:28:40.834629632,753420520834629632,8609,4001
1993-11-18 20:51:41.052166144,753655901052166144,6369,2447
1993-11-22 23:43:36.964026368,754011816964026368,9587,4030
1993-11-24 05:52:57.874386944,754120377874386944,8542,2614
1993-11-28 01:18:32.966619136,754449512966619136,4093,825
1993-11-28 10:21:43.782404096,754482103782404096,5785,2185
1993-12-01 11:58:07.846248448,754747087846248448,2811,585
1993-12-02 18:23:03.969079297,754856583969079296,7494,2832
1993-12-02 23:27:21.593970688,754874841593970688,0,9022
1993-12-05 16:57:48.769038337,755110668769038336,23126,12413
