Year,Origin,DepDelay,ArrDelay,TotalDelay
1992,FAI,3.494642412,6.379018191,9.873660603
1992,FAR,0.96039604,1.135519802,2.095915842
1992,FAT,5.662997248,7.942206655,13.6052039
1992,FAY,1.500765697,0.68797856,2.188744257
1992,FCA,8.652862363,6.751522533,15.4043849
1992,FLG,2.500305437,1.293219304,3.79352474
1992,FLL,7.547708912,7.060607006,14.60831592
1992,FNT,3.517406963,13.88715486,17.40456182
1992,FSD,3.068418597,3.168247551,6.236666148
1992,FWA,2.765564202,4.885862516,7.651426719
1992,GEG,4.370268984,5.303856225,9.674125208
1992,GFK,0.127314815,0.966049383,1.093364198
1992,GJT,2.127567568,7.698378378,9.825945946
1992,GNV,4.627889352,4.858658583,9.486547935
1992,GRB,-0.586970899,0.302579365,-0.284391534
1992,GRR,3.008958913,3.360313047,6.36927196
1992,GSO,5.467480178,6.175545094,11.64302527
1992,GSP,3.646372476,3.598653702,7.245026178
1992,GST,16.26315789,19.57894737,35.84210526
1992,GTF,0.227392739,-0.555445545,-0.328052805
1992,GUC,3.057416268,6.746411483,9.803827751
1992,GUM,-1.627159745,-0.39890876,-2.026068506
1992,HDN,7.07173913,11.7173913,18.78913043
1992,HLN,5.010396975,4.352551985,9.36294896
1992,HNL,5.053444649,-0.704772548,4.348672101
1992,HOU,3.94624185,1.921339824,5.867581674
1992,HPN,4.74605999,4.553634977,9.299694967
1992,HRL,3.028562155,1.868711457,4.897273612
1992,HSV,2.237256136,2.657646318,4.894902454
1992,HTS,6.176276771,9.431630972,15.60790774
1992,HVN,6.552959502,5.147196262,11.70015576
1992,IAD,5.682741301,4.885706696,10.568448
1992,IAH,5.956995321,2.767764076,8.724759398
1992,ICT,2.626495269,2.695232994,5.321728263
1992,IDA,3.514148104,4.231186033,7.745334136
1992,ILM,4.324824825,5.161661662,9.486486486
1992,IND,4.814877528,3.378548896,8.193426424
1992,ISO,0.641025641,-2.388278388,-1.747252747
1992,ISP,4.686744131,3.266540194,7.953284325
1992,ITH,2.51641791,5.637810945,8.154228856
1992,JAC,3.445301861,3.054471176,6.499773037
1992,JAN,5.839989593,6.90165214,12.74164173
1992,JAX,5.289656659,5.537217701,10.82687436
1992,JFK,9.945187166,7.688813025,17.63400019
1992,JNU,8.854428818,10.19812485,19.05255366
1992,KOA,2.389443652,-1.798858773,0.590584879
1992,KSM,6.128205128,3.897435897,10.02564103
1992,KTN,6.592592593,7.26090535,13.85349794
1992,LAN,1.921898928,6.787136294,8.709035222
1992,LAS,4.549218267,2.216565039,6.765783307
1992,LAX,6.046729884,4.350594448,10.39732433
1992,LBB,3.278349363,1.74222769,5.020577052
1992,LEX,5.436253088,5.969029071,11.40528216
1992,LFT,2.024120603,4.408040201,6.432160804
1992,LGA,6.438589908,4.552829071,10.99141898
1992,LGB,2.553025153,2.512066621,5.065091774
1992,LIH,-1.332214765,-4.684563758,-6.016778523
1992,LIT,2.923825958,2.695920128,5.619746087
1992,LNK,5.669268985,6.399574166,12.06884315
1992,LSE,0.294252874,3.544827586,3.83908046
1992,LWB,-0.630952381,5.761904762,5.130952381
1992,MAF,2.629592278,-0.060510013,2.569082265
1992,MBS,2.073524869,1.488724127,3.562248996
1992,MCI,4.627834166,2.84656626,7.474400426
1992,MCO,5.887056641,6.394668386,12.28172503
1992,MDT,4.314140949,3.949332105,8.263473054
1992,MDW,3.953568297,0.435069262,4.388637559
1992,MEM,3.749641137,3.108878183,6.85851932
1992,MFE,3.595780878,6.732221844,10.32800272
1992,MFR,4.717891611,6.130660728,10.84855234
1992,MGM,5.694706073,5.590451445,11.28515752
1992,MHT,5.965280754,5.916416631,11.88169739
1992,MIA,5.173484151,4.179227498,9.352711649
1992,MKE,3.109724276,2.643733148,5.753457424
1992,MLB,2.997468354,3.491139241,6.488607595
1992,MLI,2.647703073,1.207484028,3.855187101
1992,MLU,19.97038816,6.989595838,26.95998399
1992,MOB,5.855273387,6.559600933,12.41487432
1992,MOT,1.462328767,2.084474886,3.546803653
1992,MRY,4.508504924,3.369740376,7.8782453
1992,MSN,1.255098013,2.080252598,3.335350612
1992,MSO,4.218415418,4.076231263,8.294646681
1992,MSP,4.46866614,3.546347452,8.015013593
1992,MSY,4.641092164,3.481725901,8.122818065
1992,MTJ,22,10.5,32.5
1992,MYR,3.939380724,4.673353685,8.612734409
1992,OAJ,1.333674514,-0.495394063,0.83828045
1992,OAK,3.375455517,1.514206647,4.889662164
1992,OGG,5.902083333,3.88125,9.783333333
1992,OKC,3.562832866,3.055901126,6.618733992
1992,OMA,3.535645099,4.067028284,7.602673382
1992,OME,6.832613391,8.27537797,15.10799136
1992,ONT,2.997897517,2.357422033,5.35531955
1992,ORD,7.399586908,6.589520474,13.98910738
1992,ORF,5.198909224,4.974146521,10.17305574
1992,ORH,3.053757225,4.492485549,7.546242775
1992,OTZ,6.504772004,5.963944857,12.46871686
1992,PBI,5.109922408,6.129085352,11.23900776
1992,PDX,4.104888889,4.069468013,8.174356902
1992,PFN,6.657572907,6.515522107,13.17309501
1992,PHF,2.912298387,4.183467742,7.095766129
1992,PHL,7.368738842,7.307790273,14.67652912
1992,PHX,5.092472595,2.808184237,7.900656833
1992,PIA,3.307814992,1.579744817,4.887559809
1992,PIT,8.217359553,7.43529725,15.6526568
1992,PNS,3.961291077,2.749736873,6.71102795
1992,PSC,4.424044734,4.799627213,9.223671948
1992,PSG,7.835725678,9.057416268,16.89314195
1992,PSP,2.797914207,3.874065329,6.671979536
1992,PUB,-1.776951673,-1.24535316,-3.022304833
1992,PVD,4.272203521,3.47410668,7.746310202
1992,PWM,5.669024423,4.9721073,10.64113172
1992,RAP,0.881553398,1.24,2.121553398
1992,RDU,6.907609471,6.576986165,13.48459564
1992,RIC,3.750438454,3.789736928,7.540175382
1992,RNO,3.770634184,2.804391763,6.575025946
1992,ROA,3.803974402,3.005052206,6.809026608
1992,ROC,4.614200838,4.950618486,9.564819324
1992,ROP,-4.64344942,-6.671641791,-11.31509121
1992,ROR,-4.630769231,-3.746153846,-8.376923077
1992,RST,0.868232891,1.062989445,1.931222336
1992,RSW,4.704339482,4.709830472,9.414169954
1992,SAN,4.578942172,3.49246289,8.071405062
1992,SAT,3.834222196,2.546770134,6.38099233
1992,SAV,3.883649411,4.351358278,8.235007688
1992,SBA,3.537120723,2.621045836,6.158166559
1992,SBN,1.998176846,2.799149195,4.797326041
1992,SCC,2.823027719,2.696162047,5.519189765
1992,SDF,5.04835966,5.17509113,10.22345079
1992,SEA,5.044473189,4.611142968,9.655616157
1992,SFO,5.345546024,4.538906302,9.884452326
1992,SGF,3.196206283,3.291641968,6.487848251
1992,SHV,5.37367158,5.430750771,10.80442235
1992,SIT,10.47184604,12.36707056,22.83891661
1992,SJC,2.715038215,1.509476348,4.224514563
1992,SJU,3.674066081,4.363342069,8.03740815
1992,SLC,6.130745855,6.743007612,12.87375347
1992,SMF,3.519640513,2.344945976,5.864586489
1992,SNA,3.586939679,2.708909795,6.295849474
1992,SPI,3.032085561,2.52228164,5.554367201
1992,SPN,-0.97942964,1.731650304,0.752220664
1992,SRQ,3.23440975,3.477537586,6.711947336
1992,STL,5.13761063,2.599851267,7.737461897
1992,STT,7.384615385,7.837263239,15.22187862
1992,STX,4.824988923,7.151528578,11.9765175
1992,SUX,0.666229508,1.299016393,1.965245902
1992,SWF,4.209246902,5.125595806,9.334842707
1992,SYR,4.359817763,3.983228197,8.34304596
1992,TLH,3.950230029,3.400808588,7.351038617
1992,TOL,4.659006976,5.965941732,10.62494871
1992,TPA,4.036839928,3.752106213,7.788946141
1992,TRI,4.950770387,4.615558061,9.566328448
1992,TTN,2.527131783,-0.060465116,2.466666667
1992,TUL,3.651440232,2.881759673,6.533199906
1992,TUS,2.900739477,2.52662116,5.427360637
1992,TVC,0.976047904,1.709580838,2.685628743
1992,TYS,3.581384526,1.913438045,5.494822571
1992,UCA,1.235483871,-2.34516129,-1.109677419
1992,VPS,-1.355617456,-1.884865367,-3.240482823
1992,WRG,6.993720565,7.814756672,14.80847724
1992,YAK,6.97723824,8.66616085,15.64339909
1992,YUM,1.651315789,0.719924812,2.371240602
1993,ABE,4.264992151,3.796546311,8.061538462
1993,ABQ,4.08042841,3.169419209,7.249847618
1993,ACK,16.68421053,18.94736842,35.63157895
1993,ACY,3.056318681,3.998626374,7.054945055
1993,ADQ,5.711409396,6.493288591,12.20469799
1993,AGS,5.800290276,3.995645864,9.795936139
1993,AKN,0.803977273,5.485795455,6.289772727
1993,ALB,5.082251772,4.45154869,9.533800462
1993,AMA,5.387353351,4.258103003,9.645456353
1993,ANC,3.844685629,4.714383733,8.559069361
1993,ANI,3.285714286,4.773809524,8.05952381
1993,ATL,8.200441626,10.99476083,19.19520246
1993,AUS,4.255716914,3.281475884,7.537192798
1993,AVL,4.457173834,3.314058547,7.771232382
1993,AVP,3.671893848,5.818657016,9.490550864
1993,AZO,-2.420261179,-2.089829838,-4.510091017
1993,BDL,4.513119759,3.119797504,7.632917262
1993,BET,4.173049645,6.123404255,10.2964539
1993,BFL,5.308908046,5.077586207,10.38649425
1993,BGM,2.535982009,2.462518741,4.99850075
1993,BGR,9.196464444,3.069907593,12.26637204
1993,BHM,4.587521228,5.312220894,9.899742122
1993,BIL,3.381760128,4.315106765,7.696866893
1993,BIS,0.900295733,2.791719476,3.692015209
1993,BNA,5.41591589,4.621398457,10.03731435
1993,BOI,4.947358596,5.87287661,10.82023521
1993,BOS,9.668360768,8.674266642,18.34262741
1993,BQN,-0.033175355,0.611374408,0.578199052
1993,BRO,1.727722772,6.975247525,8.702970297
1993,BRW,7.913580247,6.743209877,14.65679012
1993,BTM,2.104347826,3.030434783,5.134782609
1993,BTR,5.660359801,5.534584367,11.19494417
1993,BTV,6.349790545,5.747157391,12.09694794
1993,BUF,5.163956579,4.858790145,10.02274672
1993,BUR,3.159002904,0.504436915,3.663439819
1993,BWI,6.430209584,5.46110487,11.89131445
1993,BZN,5.141549122,4.011383321,9.152932442
1993,CAE,5.10727244,4.57185676,9.6791292
1993,CAK,2.919655667,6.101865136,9.021520803
1993,CDV,4.896350365,7.068613139,11.9649635
1993,CHA,4.653061224,3.239258861,7.892320086
1993,CHS,4.904804172,4.445134805,9.349938977
1993,CID,2.7391583,4.934202094,7.673360393
1993,CLE,5.339667372,3.828725655,9.168393026
1993,CLT,6.022031739,4.018907708,10.04093945
1993,CMH,6.57114451,5.45633199,12.0274765
1993,COD,4.432432432,11.33783784,15.77027027
1993,COS,3.302021829,4.759348721,8.061370549
1993,CPR,3.977927063,5.96353167,9.941458733
1993,CRP,3.037668579,2.507208185,5.544876763
1993,CRW,4.584415584,2.318391286,6.902806871
1993,CSG,4.508946322,6.617296223,11.12624254
1993,CVG,8.229157981,8.478442761,16.70760074
1993,DAB,5.185868499,5.29656526,10.48243376
1993,DAL,5.09695822,2.877873391,7.974831611
1993,DAY,4.470494418,3.60238541,8.072879828
1993,DCA,5.35660248,4.6990157,10.05561818
1993,DEN,8.235165547,6.976916772,15.21208232
1993,DET,6.399287565,5.274287565,11.67357513
1993,DFW,8.125670745,9.151898292,17.27756904
1993,DLG,3.02020202,6.161616162,9.181818182
1993,DLH,2.187901499,2.968950749,5.156852248
1993,DSM,4.077585323,5.431280107,9.50886543
1993,DTW,4.824345085,3.790363537,8.614708622
1993,DUT,14.67924528,13.88207547,28.56132075
1993,EGE,11.48876404,15.46629213,26.95505618
1993,ELM,3.915228807,3.507876969,7.423105776
1993,ELP,3.86224191,2.428247181,6.290489091
1993,ERI,6.381974249,6.962804006,13.34477825
1993,EUG,5.898500174,6.280781304,12.17928148
1993,EVV,3.612440191,4.261562998,7.87400319
1993,EWR,10.09767137,10.72218284,20.81985421
1993,FAI,3.033756345,4.929187817,7.962944162
1993,FAR,2.477795276,4.499527559,6.977322835
1993,FAT,5.445430809,4.651174935,10.09660574
1993,FAY,0.786391887,-0.637226039,0.149165849
1993,FCA,7.318573186,8.134071341,15.45264453
1993,FLL,8.367568219,7.179778327,15.54734655
1993,FNT,3.065433855,3.769559033,6.834992888
1993,FSD,6.166864507,4.640156012,10.80702052
1993,FWA,2.301856073,2.646369261,4.948225334
1993,GEG,5.992318244,7.650205761,13.64252401
1993,GFK,0.351430668,2.288334556,2.639765224
1993,GJT,4.068222621,6.859964093,10.92818671
1993,GNV,4.576812782,2.144203195,6.721015977
1993,GRB,0.101588474,0.375692649,0.477281123
1993,GRR,3.589076588,4.236190279,7.825266867
1993,GSO,6.31234495,6.151978736,12.46432369
1993,GSP,3.615491394,3.59244864,7.207940033
1993,GST,1.372093023,5.813953488,7.186046512
1993,GTF,-0.130646282,0.105976372,-0.02466991
1993,GUC,5.531772575,10.98327759,16.51505017
1993,GUM,-1.479411765,-0.733333333,-2.212745098
1993,HDN,9.219123506,14.19322709,23.4123506
1993,HLN,5.962648557,3.518675722,9.481324278
1993,HNL,4.016806127,-1.215784995,2.801021132
1993,HOU,4.874097353,3.517399672,8.391497025
1993,HPN,4.201588502,3.552571861,7.754160363
1993,HRL,3.849686208,3.289300475,7.138986683
1993,HSV,5.081632653,4.671287383,9.752920036
1993,HTS,4.699677939,6.831723027,11.53140097
1993,HVN,7.404150198,5.651185771,13.05533597
1993,IAD,5.906051681,6.161813379,12.06786506
1993,IAH,5.539721135,2.198585496,7.738306631
1993,ICT,3.839873357,4.539000288,8.378873645
1993,IDA,3.264251781,4.367577197,7.631828979
1993,ILM,2.3135,0.4215,2.735
1993,IND,4.952441225,3.743570409,8.696011634
1993,ISP,3.104700323,2.550360607,5.65506093
1993,ITH,2.073099415,0.917153996,2.990253411
1993,JAC,6.33507109,9.847393365,16.18246445
1993,JAN,6.796877159,7.913914605,14.71079176
1993,JAX,5.720815595,5.540499664,11.26131526
1993,JFK,8.419239645,7.14096927,15.56020892
1993,JNU,6.240926857,7.653545505,13.89447236
1993,KOA,1.612044818,-1.553221289,0.058823529
1993,KSM,4.523809524,6.702380952,11.22619048
1993,KTN,4.997868713,5.770247229,10.76811594
1993,LAN,1.093970243,1.161707126,2.255677369
1993,LAS,5.295979047,4.067806518,9.363785564
1993,LAX,5.701715005,2.949291485,8.651006489
1993,LBB,4.571517568,3.459257413,8.030774981
1993,LEX,5.866069728,6.238902648,12.10497238
1993,LFT,2.551094891,3.576642336,6.127737226
1993,LGA,6.059405352,4.352943508,10.41234886
1993,LGB,1.788026608,1.279157428,3.067184035
1993,LIH,-1.888888889,-6.911111111,-8.8
1993,LIT,4.133766154,3.797390825,7.931156979
1993,LNK,7.798585382,8.235095992,16.03368137
1993,LSE,0.185978578,1.863680623,2.049659202
1993,MAF,3.070819947,1.896773292,4.967593239
1993,MBS,2.89040689,2.67983368,5.57024057
1993,MCI,5.867747788,6.779906698,12.64765449
1993,MCO,6.039750982,5.513320742,11.55307172
1993,MDT,3.712790006,4.448780488,8.161570494
1993,MDW,6.067027718,3.943682113,10.01070983
1993,MEM,3.2932666,2.049320176,5.342586776
1993,MFE,2.71109652,5.896257387,8.607353907
1993,MFR,6.055096419,5.958677686,12.0137741
1993,MGM,5.784305835,7.850704225,13.63501006
1993,MHT,4.871399177,3.786522634,8.657921811
1993,MIA,6.481931705,6.71198475,13.19391645
1993,MKE,3.186508548,3.334565429,6.521073977
1993,MLB,3.413921114,2.787935035,6.201856148
1993,MLI,4.689898199,5.188723571,9.87862177
1993,MLU,13.43905422,9.002445985,22.4415002
1993,MOB,5.831744716,5.901782014,11.73352673
1993,MOT,0.406544997,2.438640654,2.845185651
1993,MRY,4.972834068,4.975770925,9.948604993
1993,MSN,1.548178287,1.547993342,3.096171629
1993,MSO,3.937270876,3.597148676,7.534419552
1993,MSP,4.531529706,4.084988347,8.616518053
1993,MSY,4.255231536,3.865918559,8.121150095
1993,MTJ,24.7,18.9,43.6
1993,MYR,2.402808249,0.913119789,3.315928039
1993,OAJ,0.859487179,-0.255384615,0.604102564
1993,OAK,3.937226574,2.090294028,6.027520602
1993,OGG,3.328183873,0.646948003,3.975131876
1993,OKC,4.407837928,5.050896712,9.45873464
1993,OMA,3.918761361,5.145740613,9.064501975
1993,OME,3.279957582,5.622481442,8.902439024
1993,ONT,3.296882335,1.043050838,4.339933173
1993,ORD,8.217250391,7.978842582,16.19609297
1993,ORF,6.253228857,5.50294515,11.75617401
1993,ORH,5.042589438,7.245315162,12.2879046
1993,OTZ,2.868921776,6.130021142,8.998942918
1993,PBI,5.943959948,5.231427649,11.1753876
1993,PDX,4.854071005,5.125657968,9.979728973
1993,PFN,4.908794788,9.904723127,14.81351792
1993,PHF,4.11786372,3.395948435,7.513812155
1993,PHL,7.26972329,6.093620591,13.36334388
1993,PHX,6.012128481,3.24342416,9.25555264
1993,PIA,4.627629734,6.910238429,11.53786816
1993,PIT,7.911086245,5.500484894,13.41157114
1993,PNS,4.772488408,4.450386399,9.222874807
1993,PSC,4.618284637,6.10933082,10.72761546
1993,PSE,-1.973451327,2.309734513,0.336283186
1993,PSG,7.840510367,9.95215311,17.79266348
1993,PSP,5.773518041,5.980347938,11.75386598
1993,PVD,4.502402196,3.489895524,7.99229772
1993,PWM,6.404262036,5.555485399,11.95974743
1993,RAP,0.539922481,0.504263566,1.044186047
1993,RDU,5.7609877,5.516192399,11.2771801
1993,RIC,4.535588216,3.061998588,7.597586804
1993,RNO,5.508745247,4.928897338,10.43764259
1993,ROA,2.030173944,0.314518992,2.344692936
1993,ROC,4.85184582,4.018729642,8.870575461
1993,ROR,-7.295454545,-6.522727273,-13.81818182
1993,RST,0.445764778,1.506093845,1.951858623
1993,RSW,5.18825226,4.753230906,9.941483166
1993,SAN,5.079233696,2.985898805,8.065132501
1993,SAT,3.975457689,3.773847985,7.749305674
1993,SAV,4.386963343,3.451718728,7.838682071
1993,SBA,5.142119889,4.164350933,9.306470822
1993,SBN,2.243464567,2.606299213,4.84976378
1993,SCC,3.293233083,6.383458647,9.676691729
1993,SDF,5.421651937,4.494618174,9.916270111
1993,SEA,4.719068721,4.268467328,8.987536048
1993,SFO,6.056941548,3.535576667,9.592518215
1993,SGF,5.910034602,6.179354095,12.0893887
1993,SHV,8.26703645,9.273771791,17.54080824
1993,SIT,6.909547739,8.48384781,15.39339555
1993,SJC,3.093194663,0.168035891,3.261230554
1993,SJU,2.9164934,2.947342972,5.863836372
1993,SLC,7.002758559,7.313879279,14.31663784
1993,SMF,4.498879837,3.033503055,7.532382892
1993,SNA,4.202623666,3.739021247,7.941644913
1993,SPI,2.221884498,2.030395137,4.252279635
1993,SPN,-3.526744186,-1.196511628,-4.723255814
1993,SRQ,4.244786852,4.347200822,8.591987673
1993,STL,5.798697775,4.980390209,10.77908798
1993,STT,3.609093683,4.564540738,8.173634422
1993,STX,1.53443259,3.428225024,4.962657614
1993,SUX,0.92469352,3.371278459,4.295971979
1993,SWF,2.292331055,0.888129587,3.180460643
1993,SYR,5.120383693,3.796522782,8.916906475
1993,TLH,3.32576855,2.02607436,5.35184291
1993,TOL,4.569762599,5.083298626,9.653061224
1993,TPA,4.958028565,3.878390457,8.836419021
1993,TRI,3.675174014,1.182963208,4.858137222
1993,TUL,4.849333775,4.3480096,9.197343375
1993,TUS,3.881542351,3.40897598,7.290518331
1993,TVC,1.616191904,1.701649175,3.317841079
1993,TYS,4.174599489,2.688298119,6.862897609
1993,VPS,-1.758395522,-3.654850746,-5.413246269
1993,WRG,7.5855573,11.02825746,18.61381476
1993,YAK,4.923303835,7.731563422,12.65486726
1994,ABE,15.5113387,1.372640819,16.88397952
1994,ABQ,4.816991101,3.346468298,8.163459399
1994,ACK,13.1,15.9,29
1994,ACY,2.952066116,1.13553719,4.087603306
1994,ADQ,7.463541667,9.127604167,16.59114583
1994,AGS,3.709538462,4.556923077,8.266461538
1994,AKN,2.164948454,3.989690722,6.154639175
1994,ALB,5.950322739,3.964621293,9.914944031
1994,AMA,6.336507937,5.273504274,11.61001221
1994,ANC,4.528428292,6.141400368,10.66982866
1994,ANI,0.592,2.28,2.872
1994,ATL,7.912233254,7.433333485,15.34556674
1994,AUS,4.770755661,4.017913977,8.788669637
1994,AVL,5.622908623,5.499356499,11.12226512
1994,AVP,3.576194399,1.963756178,5.539950577
1994,AZO,1.698823529,2.090196078,3.789019608
1994,BDL,4.572470409,3.266170294,7.838640703
1994,BET,5.746882793,8.685785536,14.43266833
1994,BFL,4.053418803,10.07478632,14.12820513
1994,BGM,5.335021708,5.450795948,10.78581766
1994,BGR,3.869369369,2.982482482,6.851851852
1994,BHM,4.189295345,4.590983703,8.780279048
1994,BIL,2.750711882,1.23634481,3.987056692
1994,BIS,1.183908046,-1.211925287,-0.028017241
1994,BNA,5.684482101,4.40486277,10.08934487
1994,BOI,4.186334379,3.304175607,7.490509985
1994,BOS,9.323238182,7.364657994,16.68789618
1994,BQN,2.818978102,11.17372263,13.99270073
1994,BRO,1.560730594,4.058447489,5.619178082
1994,BRW,5.275650842,7.980091884,13.25574273
1994,BTM,1.350574713,0.775862069,2.126436782
1994,BTR,5.517576664,4.814136126,10.33171279
1994,BTV,5.817633999,4.327941643,10.14557564
1994,BUF,6.06332318,3.971255738,10.03457892
1994,BUR,4.083701465,2.592032861,6.675734325
1994,BWI,8.558299415,7.010197184,15.5684966
1994,BZN,4.501764014,3.43002744,7.931791454
1994,CAE,5.147340601,5.041129832,10.18847043
1994,CAK,4.116231087,2.161623109,6.277854195
1994,CDV,2.915107914,5.553956835,8.469064748
1994,CHA,4.431496971,3.98557831,8.417075281
1994,CHS,5.062635996,4.114392291,9.177028287
1994,CID,2.122472693,1.158494074,3.280966767
1994,CLE,6.10393696,4.468412057,10.57234902
1994,CLT,9.094788031,8.260802384,17.35559042
1994,CMH,7.48429365,6.565030018,14.04932367
1994,COD,6.132352941,4.264705882,10.39705882
1994,COS,4.225779967,4.261391626,8.487171593
1994,CPR,1.454198473,3.114503817,4.56870229
1994,CRP,3.449931946,2.216605094,5.666537041
1994,CRW,6.227885425,3.953243471,10.1811289
1994,CSG,4.235059761,7.337649402,11.57270916
1994,CVG,7.131207667,6.925611524,14.05681919
1994,DAB,5.805160142,5.028692171,10.83385231
1994,DAL,6.727343145,5.583433092,12.31077624
1994,DAY,5.413079782,4.408446911,9.821526693
1994,DCA,5.981187749,4.773016725,10.75420447
1994,DEN,7.749568172,6.577964626,14.3275328
1994,DFW,8.618766684,9.328780268,17.94754695
1994,DLG,5.858585859,7.37037037,13.22895623
1994,DLH,1.529953917,2.378456221,3.908410138
1994,DRO,9.058823529,6.764705882,15.82352941
1994,DSM,3.207511633,3.28861068,6.496122313
1994,DTW,6.487475972,4.779673596,11.26714957
1994,DUT,9.232394366,9.528169014,18.76056338
1994,EGE,5.931407942,5.310469314,11.24187726
1994,ELM,4.733859397,2.237446198,6.971305595
1994,ELP,5.050035842,4.157598566,9.207634409
1994,ERI,6.226523297,5.814336918,12.04086022
1994,EUG,5.264042247,5.418146904,10.68218915
1994,EVV,4.57306338,4.375880282,8.948943662
1994,EWR,11.62691567,11.80740787,23.43432354
1994,FAI,3.722247292,5.755189531,9.477436823
1994,FAR,2.028375286,1.105720824,3.13409611
1994,FAT,5.190825104,5.530423702,10.72124881
1994,FAY,1.732737612,0.588545898,2.321283509
1994,FCA,4.576271186,4.719128329,9.295399516
1994,FLL,7.264537199,7.051059423,14.31559662
1994,FNT,4.056439942,3.97105644,8.027496382
1994,FSD,2.6191322,1.923369703,4.542501903
1994,FWA,2.299734748,0.857427056,3.157161804
1994,GEG,5.227693047,3.435931308,8.663624355
1994,GFK,0.612645349,-0.204215116,0.408430233
1994,GJT,4.135514019,5.771028037,9.906542056
1994,GNV,5.066384181,4.130649718,9.197033898
1994,GRB,0.062030075,0.008270677,0.070300752
1994,GRR,3.752145381,2.878344271,6.630489652
1994,GSO,7.359227152,6.890475381,14.24970253
1994,GSP,3.971585074,2.992211571,6.963796645
1994,GST,-0.589473684,2.473684211,1.884210526
1994,GTF,-0.863558597,-1.415739949,-2.279298546
1994,GUC,6.833333333,8.558823529,15.39215686
1994,HDN,6.375238095,6.19047619,12.56571429
1994,HLN,3.241248817,3.750236518,6.991485336
1994,HNL,3.669026815,1.667520337,5.336547153
1994,HOU,5.506881204,3.794495037,9.301376241
1994,HPN,3.062694775,2.081576535,5.144271311
1994,HRL,4.69308456,4.090037658,8.783122218
1994,HSV,3.225375626,4.167501391,7.392877017
1994,HTS,4.012678288,3.681458003,7.694136292
1994,HVN,9.580448065,7.289205703,16.86965377
1994,IAD,8.810469661,7.731082207,16.54155187
1994,IAH,6.358473188,4.857372774,11.21584596
1994,ICT,2.901700539,2.244435227,5.146135767
1994,IDA,3.095365419,3.563279857,6.658645276
1994,ILM,4.04512722,2.323091695,6.368218915
1994,IND,5.803317909,4.26548533,10.06880324
1994,ISP,4.392699115,3.375829646,7.768528761
1994,ITH,2.552325581,3.53003876,6.082364341
1994,JAC,5.420549582,6.426523297,11.84707288
1994,JAN,6.499209798,7.25246938,13.75167918
1994,JAX,6.063587786,5.743816794,11.80740458
1994,JFK,10.46200774,9.989412966,20.4514207
1994,JNU,7.315091211,10.09590934,17.41100055
1994,KOA,1.506401138,1.26458037,2.770981508
1994,KSM,5.790322581,8.629032258,14.41935484
1994,KTN,4.407407407,7.130693912,11.53810132
1994,LAN,1.470243085,0.258172674,1.728415759
1994,LAS,6.62561383,6.108543247,12.73415708
1994,LAX,6.431802474,4.648075619,11.07987809
1994,LBB,6.475793237,5.631759273,12.10755251
1994,LEX,4.976360302,4.972692073,9.949052374
1994,LFT,5.418032787,7.368852459,12.78688525
1994,LGA,7.712305361,5.979760585,13.69206595
1994,LGB,2.152093802,2.984254606,5.136348409
1994,LIT,5.118604786,5.048148792,10.16675358
1994,LNK,4.038504258,1.623843021,5.662347279
1994,LSE,-0.552675585,-1.902173913,-2.454849498
1994,MAF,3.685790433,2.303128068,5.988918502
1994,MBS,1.419556714,0.216688396,1.636245111
1994,MCI,6.284084041,5.588822923,11.87290696
1994,MCO,6.368933819,6.090171019,12.45910484
1994,MDT,3.093875076,3.371134021,6.465009096
1994,MDW,6.229652205,5.938530835,12.16818304
1994,MEM,4.102070051,2.743180534,6.845250585
1994,MFE,5.439894706,6.171687628,11.61158233
1994,MFR,6.216080402,5.374012922,11.59009332
1994,MGM,5.203982121,5.211296221,10.41527834
1994,MHT,5.085707667,1.811211489,6.896919157
1994,MIA,6.006973169,6.374664617,12.38163779
1994,MKE,3.821510167,2.87131597,6.692826137
1994,MLB,3.788898004,3.206179929,6.995077933
1994,MLI,2.634441088,1.595543807,4.229984894
1994,MLU,7.68484328,7.358522971,15.04336625
1994,MOB,6.867970237,6.598373421,13.46634366
1994,MOT,1.259398496,0.219924812,1.479323308
1994,MRY,4.433358153,4.791511541,9.224869695
1994,MSN,0.916401858,0.540699096,1.457100953
1994,MSO,2.795659079,3.337215458,6.132874537
1994,MSP,4.751702221,3.408195358,8.159897579
1994,MSY,4.821874738,4.162740002,8.98461474
1994,MTJ,10.17647059,4,14.17647059
1994,MYR,3.801875255,3.590705259,7.392580514
1994,OAJ,3.465534466,1.772227772,5.237762238
1994,OAK,5.070755358,4.125039648,9.195795007
1994,OGG,2.630947921,0.796553016,3.427500937
1994,OKC,4.899244116,4.040542862,8.939786978
1994,OMA,3.047181224,2.401887249,5.449068473
1994,OME,4.677631579,6.690789474,11.36842105
1994,ONT,3.466553814,1.799104461,5.265658276
1994,ORD,6.597611892,5.210990005,11.8086019
1994,ORF,7.559065548,5.650744591,13.20981014
1994,OTZ,5.307439825,8.195842451,13.50328228
1994,PBI,6.526958719,5.397009267,11.92396799
1994,PDX,5.279229529,5.709144714,10.98837424
1994,PFN,6.958496476,10.54346124,17.50195771
1994,PHF,2.738892686,-2.70608339,0.032809296
1994,PHL,8.753197001,8.159339634,16.91253664
1994,PHX,7.261265677,6.214927202,13.47619288
