Year,Dest,DepDelay,ArrDelay,TotalDelay
1991,MAF,6.162413991,5.149942661,11.31235665
1991,MBS,4.213540113,3.896510588,8.110050701
1991,MCI,6.02411552,3.84354168,9.8676572
1991,MCO,5.465072908,3.93223606,9.397308968
1991,MDT,4.397143606,3.763888889,8.161032495
1991,MDW,5.438772258,4.394554436,9.833326694
1991,MEM,2.291665922,1.874265297,4.165931219
1991,MFE,5.015991075,2.419858684,7.435849758
1991,MFR,13.67588933,14.26640316,27.94229249
1991,MGM,7.96842526,7.555155875,15.52358114
1991,MHT,6.489752098,5.633808315,12.12356041
1991,MIA,5.217479787,4.374236841,9.591716627
1991,MKE,4.612076212,3.063976838,7.676053049
1991,MLB,4.96029106,3.758004158,8.718295218
1991,MLI,6.030872056,5.871101209,11.90197327
1991,MLU,8.271730301,9.322502031,17.59423233
1991,MOB,5.849851017,5.212203653,11.06205467
1991,MOT,1.802562609,-0.723354688,1.079207921
1991,MRY,10.67744755,10.96678322,21.64423077
1991,MSN,5.264452193,3.684896311,8.949348504
1991,MSO,3.393524284,1.843503528,5.237027812
1991,MSP,3.54531843,2.746857137,6.292175567
1991,MSY,6.434457023,6.575678878,13.0101359
1991,MYR,3.979244114,2.276951673,6.256195787
1991,OAJ,5.33,3.313,8.643
1991,OAK,5.680731646,3.277574543,8.958306189
1991,OGG,7.858638743,5.027923211,12.88656195
1991,OKC,5.890567291,4.556708304,10.44727559
1991,OMA,6.287057587,5.628664876,11.91572246
1991,OME,5.35,5.578571429,10.92857143
1991,ONT,5.71368061,4.186792949,9.90047356
1991,ORD,6.230013514,4.867428671,11.09744219
1991,ORF,5.049317182,4.013157298,9.062474479
1991,ORH,4.245922208,3.053324969,7.299247177
1991,OTZ,3.862302483,5.551918736,9.414221219
1991,PBI,8.364851797,5.231532478,13.59638428
1991,PDX,6.260352162,4.451348877,10.71170104
1991,PFN,5.134422111,-0.786432161,4.34798995
1991,PHF,5.16918429,3.885196375,9.054380665
1991,PHL,5.855893917,5.416750104,11.27264402
1991,PHX,7.576002979,5.136137927,12.71214091
1991,PIA,7.838888889,9.67,17.50888889
1991,PIT,4.345222614,4.540116697,8.885339311
1991,PMD,2.358900145,-2.641099855,-0.282199711
1991,PNS,4.150275374,3.538945712,7.689221086
1991,PSC,7.369876072,7.993326978,15.36320305
1991,PSG,6.915470494,7.532695375,14.44816587
1991,PSP,5.055332922,4.517262639,9.572595561
1991,PUB,0.559455587,-0.839541547,-0.28008596
1991,PVD,4.701303781,3.745827901,8.447131682
1991,PWM,7.350683937,5.229027963,12.5797119
1991,RAP,4.869885434,2.630523732,7.500409165
1991,RDU,2.934396437,0.774289532,3.708685969
1991,RIC,4.625813523,3.651640748,8.277454271
1991,RNO,5.891982125,3.768401048,9.660383173
1991,ROA,3.157420445,2.287524641,5.444945086
1991,ROC,5.363224205,3.999379593,9.362603799
1991,ROP,-0.255047821,1.211477152,0.95642933
1991,ROR,-1.183333333,3.65,2.466666667
1991,RST,3.927688953,3.83684593,7.764534884
1991,RSW,6.055105689,5.566621096,11.62172679
1991,SAN,7.209137632,5.81956787,13.0287055
1991,SAT,6.606764585,5.439434724,12.04619931
1991,SAV,4.895613418,5.526976308,10.42258973
1991,SBA,6.239834429,5.963233504,12.20306793
1991,SBN,2.345626072,1.743138937,4.088765009
1991,SCC,6.280314961,9.286614173,15.56692913
1991,SDF,4.481483499,3.513832916,7.995316414
1991,SEA,6.206554686,5.001336881,11.20789157
1991,SFO,10.90490916,9.211259824,20.11616899
1991,SGF,5.651292802,5.461914745,11.11320755
1991,SHV,6.931700586,5.968609865,12.90031045
1991,SIT,7.270089286,9.619047619,16.8891369
1991,SJC,3.037542823,0.962386297,3.99992912
1991,SJU,5.038076263,2.269522386,7.30759865
1991,SLC,5.566120121,5.179528307,10.74564843
1991,SMF,5.510072916,3.302337819,8.812410734
1991,SNA,5.451859576,3.815849844,9.26770942
1991,SPI,3.344827586,2.275862069,5.620689655
1991,SPN,-0.908133411,0.623171445,-0.284961966
1991,SRQ,5.82833217,4.262464139,10.09079631
1991,STL,5.397918852,4.509025301,9.906944153
1991,STT,3.532079646,3.144174041,6.676253687
1991,STX,2.443987667,2.438506338,4.882494005
1991,SUX,6.441155743,6.423537703,12.86469345
1991,SWF,5.890512642,7.464393412,13.35490605
1991,SYR,4.666740156,3.020768111,7.687508268
1991,TLH,2.9274493,3.518566124,6.446015424
1991,TOL,5.801369863,4.258832012,10.06020187
1991,TPA,5.779213957,4.318300347,10.0975143
1991,TRI,3.967213115,1.913859911,5.881073025
1991,TTN,5.785234899,6.060402685,11.84563758
1991,TUL,6.11385269,4.708403121,10.82225581
1991,TUS,5.715967219,5.032066443,10.74803366
1991,TVC,1.323708207,3.194528875,4.518237082
1991,TVL,1.785407725,-3.424892704,-1.639484979
1991,TYS,5.190569972,5.077038925,10.2676089
1991,UCA,3.850609756,1.426829268,5.277439024
1991,VPS,2.436140019,3.667928098,6.104068117
1991,WRG,6.916018663,6.382581649,13.29860031
1991,YAK,9.943939394,11.16969697,21.11363636
1991,YUM,3.024746193,-2.215736041,0.809010152
1992,ABE,6.002372645,6.385066294,12.38743894
1992,ABQ,5.598982009,3.192649978,8.791631987
1992,ACY,4.514784946,1.418010753,5.932795699
1992,ADQ,10.0625,14.5375,24.6
1992,AGS,6.682061391,9.040551957,15.72261335
1992,AKN,4.698630137,10.43150685,15.13013699
1992,ALB,6.428003182,6.127793448,12.55579663
1992,AMA,5.568708896,4.313257182,9.881966078
1992,ANC,6.273511166,6.266873449,12.54038462
1992,ANI,1.075,8.9,9.975
1992,ATL,7.238301147,7.526108325,14.76440947
1992,AUS,5.05229534,3.491604119,8.543899459
1992,AVL,7.057880329,8.238560813,15.29644114
1992,AVP,6.006410256,4.848443223,10.85485348
1992,AZO,2.881403509,0.964912281,3.846315789
1992,BDL,5.692538379,5.667618708,11.36015709
1992,BET,8.6128,12.8608,21.4736
1992,BFL,8.637829912,9.582111437,18.21994135
1992,BGM,4.621564482,5.078224101,9.699788584
1992,BGR,10.14729951,9.718903437,19.86620295
1992,BHM,4.967396217,4.051326748,9.018722965
1992,BIL,4.216621253,3.329311016,7.545932269
1992,BIS,3.326391382,1.553321364,4.879712747
1992,BLI,4.816666667,0.95,5.766666667
1992,BNA,3.244383596,3.018902856,6.263286452
1992,BOI,5.727950928,4.970656499,10.69860743
1992,BOS,8.478636887,8.676496735,17.15513362
1992,BRW,4.076045627,10.46387833,14.53992395
1992,BTM,8.572254335,5.942196532,14.51445087
1992,BTR,5.447824461,4.770477497,10.21830196
1992,BTV,7.951524944,8.34578873,16.29731367
1992,BUF,6.762434124,6.437829381,13.2002635
1992,BUR,3.479558107,1.029053584,4.508611691
1992,BWI,5.980790983,4.82515957,10.80595055
1992,BZN,3.861002858,2.949597298,6.810600156
1992,CAE,6.897705281,6.680951064,13.57865635
1992,CAK,4.466413662,3.037191651,7.503605313
1992,CDV,8.051622419,11.40412979,19.45575221
1992,CHA,5.504484914,5.430823593,10.93530851
1992,CHO,2.657223796,2.365439093,5.02266289
1992,CHS,6.97259514,7.18695218,14.15954732
1992,CID,3.746722288,3.80254271,7.549264998
1992,CLE,5.018584971,5.282380876,10.30096585
1992,CLT,5.016392638,3.77187661,8.788269248
1992,CMH,6.202863639,5.088101554,11.29096519
1992,CMI,5.214285714,2.068027211,7.282312925
1992,COS,4.49902371,3.794049279,8.293072989
1992,CPR,2.980879541,3.271510516,6.252390057
1992,CRP,4.510518142,1.605675561,6.116193703
1992,CRW,5.356711004,5.382910117,10.73962112
1992,CSG,4.371400199,8.471698113,12.84309831
1992,CVG,5.370345526,5.676638075,11.0469836
1992,DAB,7.474159797,8.710209258,16.18436906
1992,DAL,3.444048312,0.553283857,3.997332169
1992,DAY,5.581469649,4.599855326,10.18132497
1992,DCA,5.385325379,4.767183558,10.15250894
1992,DEN,5.274428585,6.334523923,11.60895251
1992,DET,4.685227273,-0.552840909,4.132386364
1992,DFW,5.119808151,5.814789087,10.93459724
1992,DLG,4.458041958,10.31468531,14.77272727
1992,DLH,1.725293132,-0.376326075,1.348967058
1992,DRO,4.970540098,3.422258592,8.392798691
1992,DSM,5.522901143,4.007352211,9.530253353
1992,DTW,3.252678866,2.950745896,6.203424762
1992,EGE,7.283489097,9.732087227,17.01557632
1992,ELM,6.052302888,6.493364559,12.54566745
1992,ELP,4.80843941,2.255245436,7.063684846
1992,ERI,8.328021248,7.76560425,16.0936255
1992,EUG,6.203814906,4.167785235,10.37160014
1992,EVV,6.114143921,1.661703888,7.775847808
1992,EWR,8.276594996,9.869453144,18.14604814
1992,FAI,6.167,7.097,13.264
1992,FAR,4.8725087,3.725086998,8.597595698
1992,FAT,8.144301238,8.291635077,16.43593632
1992,FAY,6.572261072,6.171717172,12.74397824
1992,FCA,9.714634146,10.43170732,20.14634146
1992,FLG,2.876314162,0.774273346,3.650587508
1992,FLL,8.459988089,7.493276494,15.95326458
1992,FNT,6.117216117,7.094017094,13.21123321
1992,FSD,3.912730685,4.086643728,7.999374414
1992,FWA,6.129191321,5.054898093,11.18408941
1992,GEG,5.786015672,4.639421338,10.42543701
1992,GFK,3.444356748,2.734017364,6.178374112
1992,GJT,3.542576419,2.007641921,5.550218341
1992,GNV,6.880906646,8.157126393,15.03803304
1992,GRB,1.457403651,0.053414469,1.51081812
1992,GRR,6.083131897,6.337782449,12.42091435
1992,GSO,6.794303406,6.586563467,13.38086687
1992,GSP,6.840267234,6.108259945,12.94852718
1992,GST,17.69565217,21.17391304,38.86956522
1992,GTF,4.326584799,3.886823764,8.213408563
1992,GUC,5.838235294,3.848039216,9.68627451
1992,GUM,-1.43121547,-0.904143646,-2.335359116
1992,HDN,5.530701754,2.754385965,8.285087719
1992,HLN,5.655042413,6.364750236,12.01979265
1992,HNL,7.700320299,6.791071667,14.49139197
1992,HOU,4.111693814,1.46417532,5.575869135
1992,HPN,5.281932665,5.584425598,10.86635826
1992,HRL,3.760316936,1.513865962,5.274182899
1992,HSV,5.570603338,5.011168164,10.5817715
1992,HTS,5.886855241,3.857737105,9.744592346
1992,HVN,8.078225806,7.371774194,15.45
1992,IAD,4.736815391,4.248610238,8.98542563
1992,IAH,4.681429937,5.578593435,10.26002337
1992,ICT,6.4626164,3.049000994,9.511617394
1992,IDA,5.260499087,5.061472915,10.321972
1992,ILM,7.389753893,5.909593169,13.29934706
1992,IND,5.493194725,3.577979068,9.071173793
1992,ISO,2.940740741,1.825925926,4.766666667
1992,ISP,7.063904144,6.204942586,13.26884673
1992,ITH,5.695780177,7.834151129,13.52993131
1992,JAC,5.24400369,4.796125461,10.04012915
1992,JAN,10.41059255,6.252097535,16.66269009
1992,JAX,8.312581486,7.181279878,15.49386136
1992,JFK,8.247151997,7.883321045,16.13047304
1992,JNU,5.4866192,5.786398232,11.27301743
1992,KOA,2.14676259,-0.231654676,1.915107914
1992,KSM,3.425,7.05,10.475
1992,KTN,7.175869121,8.150920245,15.32678937
1992,LAN,3.777517564,3.519906323,7.297423888
1992,LAS,5.435523058,2.879164136,8.314687193
1992,LAX,7.191657698,6.158771157,13.35042886
1992,LBB,4.106177606,3.247331365,7.353508971
1992,LEX,6.473894817,6.646150915,13.12004573
1992,LFT,2.555780933,-1.309330629,1.246450304
1992,LGA,6.529453809,5.526038875,12.05549268
1992,LGB,3.916064671,3.14121087,7.057275542
1992,LIH,1.013513514,-0.152027027,0.861486486
1992,LIT,5.491558279,3.468421711,8.95997999
1992,LNK,6.193732194,5.780982906,11.9747151
1992,LSE,0.3,2.2328125,2.5328125
1992,LWB,7.962025316,13.13924051,21.10126582
1992,MAF,4.282268674,2.778979681,7.061248356
1992,MBS,4.352531646,3.825949367,8.178481013
1992,MCI,5.997855095,4.440200466,10.43805556
1992,MCO,6.08158875,5.087872646,11.1694614
1992,MDT,6.155311441,6.03657824,12.19188968
1992,MDW,4.268454733,0.001923279,4.270378012
1992,MEM,2.675512713,1.911663122,4.587175835
1992,MFE,4.919191919,3.306165099,8.225357018
1992,MFR,4.997757848,3.943946188,8.941704036
1992,MGM,8.156504728,7.048255624,15.20476035
1992,MHT,7.396291505,8.058861578,15.45515308
1992,MIA,6.065276214,4.87102719,10.9363034
1992,MKE,5.590118333,4.147121159,9.737239491
1992,MLB,9.183340489,9.575354229,18.75869472
1992,MLI,4.416183206,3.704732824,8.120916031
1992,MLU,7.541799363,9.355095541,16.8968949
1992,MOB,5.87365238,4.754930318,10.6285827
1992,MOT,2.357432042,-0.454019665,1.903412377
1992,MRY,4.615803815,3.828337875,8.444141689
1992,MSN,4.307424283,2.839721254,7.147145537
1992,MSO,4.11637931,2.986206897,7.102586207
1992,MSP,2.983214618,2.454866456,5.438081074
1992,MSY,6.102763165,4.989427448,11.09219061
1992,MTJ,16,24.5,40.5
1992,MYR,7.744134573,7.073926516,14.81806109
1992,OAJ,6.1125,5.257291667,11.36979167
1992,OAK,4.208498677,2.176229056,6.384727734
1992,OGG,7.475061039,6.270317405,13.74537844
1992,OKC,5.292417433,3.165092978,8.457510411
1992,OMA,5.627746802,4.585241063,10.21298786
1992,OME,6.375667022,7.754535752,14.13020277
1992,ONT,4.373810627,2.430109872,6.803920499
1992,ORD,5.529317095,5.210446549,10.73976364
1992,ORF,5.999096562,6.227879046,12.22697561
1992,ORH,6.562056738,5.1678487,11.72990544
1992,OTZ,7.60021097,9.063291139,16.66350211
1992,PBI,9.568740612,6.850067199,16.41880781
1992,PDX,5.699520208,4.107153506,9.806673714
1992,PFN,4.691439323,7.908748824,12.60018815
1992,PHF,6.892166836,4.073245168,10.965412
1992,PHL,6.69005988,6.8213858,13.51144568
1992,PHX,5.079550954,1.9224655,7.002016454
1992,PIA,6.446561723,4.815244408,11.26180613
1992,PIT,5.681121425,7.359734798,13.04085622
1992,PNS,4.718506263,3.201252659,7.919758922
1992,PSC,10.96574691,11.6831589,22.6489058
1992,PSG,7.929824561,9.456140351,17.38596491
1992,PSP,5.513448414,3.291248495,8.804696909
1992,PUB,-10.86538462,-10.11538462,-20.98076923
1992,PVD,6.539582097,6.324171116,12.86375321
1992,PWM,8.65910616,6.921352839,15.580459
1992,RAP,4.782848151,3.699449253,8.482297404
1992,RDU,4.204600655,4.13127882,8.335879475
1992,RIC,5.43616812,5.241557931,10.67772605
1992,RNO,5.115828411,2.7992602,7.91508861
1992,ROA,4.700675676,6.297635135,10.99831081
1992,ROC,6.625754428,6.186059167,12.81181359
1992,ROP,-3.667238422,-3.624356775,-7.291595197
1992,ROR,-2.287383178,3.876168224,1.588785047
1992,RST,4.58490566,5.090845563,9.675751223
1992,RSW,7.25820663,6.263095686,13.52130232
1992,SAN,5.822885886,3.908728709,9.731614595
1992,SAT,5.664832325,3.683104801,9.347937126
1992,SAV,8.048980122,6.712615305,14.76159543
1992,SBA,4.189632546,3.085958005,7.275590551
1992,SBN,5.792243767,3.411203447,9.203447215
1992,SCC,4.072043011,6.607526882,10.67956989
1992,SDF,6.351617874,5.861818182,12.21343606
1992,SEA,5.726113712,4.31483612,10.04094983
1992,SFO,6.942552749,4.347604977,11.29015773
1992,SGF,4.998791541,4.698489426,9.697280967
1992,SHV,6.748009692,6.798373139,13.54638283
1992,SIT,7.970160116,9.83915575,17.80931587
1992,SJC,3.112941421,0.724022172,3.836963593
1992,SJU,5.6215895,4.594770566,10.21636007
1992,SLC,5.544046581,5.173142004,10.71718859
1992,SMF,4.995122447,3.01696982,8.012092267
1992,SNA,4.847810721,2.888992225,7.736802946
1992,SPI,6.26039783,2.018083183,8.278481013
1992,SPN,-1.562291435,0.398776418,-1.163515017
1992,SRQ,7.398404589,5.424935018,12.82333961
1992,STL,4.296508983,2.109863868,6.406372852
1992,STT,5.534591195,5.85259434,11.38718553
1992,STX,7.238158477,7.348384241,14.58654272
1992,SUX,3.052701801,3.070713809,6.12341561
1992,SWF,7.461159063,8.589149199,16.05030826
1992,SYR,6.273819136,5.727492935,12.00131207
1992,TLH,4.665822072,6.339386261,11.00520833
1992,TOL,6.75529705,7.398421271,14.15371832
1992,TPA,6.955046409,5.056163633,12.01121004
1992,TRI,4.817035905,4.788388083,9.605423988
1992,TTN,4.755485893,6.796238245,11.55172414
1992,TUL,5.090541505,3.619836676,8.710378181
1992,TUS,6.985915493,4.755483722,11.74139921
1992,TVC,5.697428139,7.45688351,13.15431165
1992,TYS,6.344717937,6.603580261,12.9482982
1992,UCA,1.287096774,0.270967742,1.558064516
1992,VPS,2.337748344,0.19962157,2.537369915
1992,WRG,7.897798742,8.512578616,16.41037736
1992,YAK,7.542813456,10.74464832,18.28746177
1992,YUM,3.182075472,2.027358491,5.209433962
1993,ABE,5.452362017,5.09002704,10.54238906
1993,ABQ,6.063294857,2.816812054,8.880106911
1993,ACK,29.1875,29.5625,58.75
1993,ACY,2.946206897,-1.288275862,1.657931034
1993,ADQ,5.017123288,7.756849315,12.7739726
1993,AGS,6.448295951,7.701718613,14.15001456
1993,AKN,2.817391304,4.466666667,7.284057971
1993,ALB,6.707417582,5.52553329,12.23295087
1993,AMA,6.926497462,6.343350254,13.26984772
1993,ANC,5.147895264,5.324605362,10.47250063
1993,ANI,8.337209302,14.5,22.8372093
1993,ATL,7.271822183,7.685896908,14.95771909
1993,AUS,5.678668976,3.477316634,9.155985611
1993,AVL,5.492358079,6.176128093,11.66848617
1993,AVP,5.379674797,2.907317073,8.28699187
1993,AZO,3.429201765,1.682711592,5.111913357
1993,BDL,6.405594954,5.211534694,11.61712965
1993,BET,5.318435754,7.229050279,12.54748603
1993,BFL,8.392070485,9.826725404,18.21879589
1993,BGM,4.167551175,2.59893859,6.766489765
1993,BGR,11.33904529,10.95104039,22.29008568
1993,BHM,5.397884407,4.695150704,10.09303511
1993,BIL,5.207174526,3.932688432,9.139862958
1993,BIS,3.085197935,0.321858864,3.407056799
1993,BNA,3.938058016,2.444120201,6.382178218
1993,BOI,8.238666667,7.127809524,15.36647619
1993,BOS,9.945634428,10.29451011,20.24014454
1993,BQN,3.860979463,1.137440758,4.998420221
1993,BRO,4.216494845,-6.701030928,-2.484536082
1993,BRW,5.927536232,7.449275362,13.37681159
1993,BTM,13.14878398,10.06723891,23.21602289
1993,BTR,6.901657286,5.226235147,12.12789243
1993,BTV,8.620867455,7.267212618,15.88808007
1993,BUF,6.98782095,6.390047716,13.37786867
1993,BUR,4.649047076,2.854536569,7.503583646
1993,BWI,5.90209205,4.36347183,10.26556388
1993,BZN,4.011991007,2.30277292,6.314763927
1993,CAE,6.828244275,6.834446565,13.66269084
1993,CAK,6.363306744,-0.273386512,6.089920232
1993,CDV,6.295487627,9.410480349,15.70596798
1993,CHA,5.25554954,5.930427721,11.18597726
1993,CHS,6.934894666,7.038323622,13.97321829
1993,CID,5.349781659,4.319650655,9.669432314
1993,CLE,5.799607323,4.838147872,10.63775519
1993,CLT,4.551980515,1.790830235,6.342810751
1993,CMH,7.045155246,5.222522968,12.26767821
1993,COD,1.205479452,-13.76712329,-12.56164384
1993,COS,6.027088447,4.977547496,11.00463594
1993,CPR,4.566183575,5.964251208,10.53043478
1993,CRP,4.568435974,1.757757127,6.326193101
1993,CRW,5.590870668,2.330092984,7.920963652
1993,CSG,3.833167825,10.93048659,14.76365442
1993,CVG,5.911615688,6.404506546,12.31612223
1993,DAB,8.01543332,7.744954491,15.76038781
1993,DAL,4.631620067,2.323539857,6.955159923
1993,DAY,6.041483036,5.298705841,11.34018888
1993,DCA,5.499097028,5.222494547,10.72159158
1993,DEN,6.651980232,8.593907171,15.2458874
1993,DET,6.946428571,2.823082011,9.769510582
1993,DFW,5.791609,6.354646353,12.14625535
1993,DLG,3.891891892,8.959459459,12.85135135
1993,DLH,2.343544858,0.948030635,3.291575492
1993,DSM,5.902975558,5.731349628,11.63432519
1993,DTW,3.068833593,2.326912908,5.395746501
1993,DUT,11.31279621,20.44075829,31.7535545
1993,EGE,9.098425197,16.77755906,25.87598425
1993,ELM,3.868281605,2.308099924,6.176381529
1993,ELP,5.452754159,2.994935305,8.447689464
1993,ERI,8.188040346,4.976224784,13.16426513
1993,EUG,7.931536006,6.206810926,14.13834693
1993,EVV,8.433628319,5.419147224,13.85277554
1993,EWR,10.33227424,12.59429539,22.92656963
1993,FAI,5.470005084,5.510676157,10.98068124
1993,FAR,4.42091672,2.879922531,7.300839251
1993,FAT,7.439133879,7.900712965,15.33984684
1993,FAY,4.409743076,2.006006006,6.415749082
1993,FCA,10.14007308,9.717417783,19.85749086
1993,FLL,8.194042966,7.139805472,15.33384844
1993,FNT,6.117391304,4.468115942,10.58550725
1993,FSD,4.923474664,4.240261979,9.163736643
1993,FWA,5.786138614,4.511881188,10.2980198
1993,GEG,7.33009574,5.725267101,13.05536284
1993,GFK,2.834841629,1.831825038,4.666666667
1993,GJT,8.311355311,3.126373626,11.43772894
1993,GNV,6.096694215,7.296280992,13.39297521
1993,GRB,1.950365525,2.523278184,4.473643709
1993,GRR,6.240784147,5.604943533,11.84572768
1993,GSO,7.030102703,6.341577146,13.37167985
1993,GSP,6.185059901,5.751937984,11.93699789
1993,GST,3.046511628,5.313953488,8.360465116
1993,GTF,4.809238364,4.544076164,9.353314528
1993,GUC,7.219931271,9.941580756,17.16151203
1993,GUM,-2.570934256,-1.258650519,-3.829584775
1993,HDN,8.912955466,9.989878543,18.90283401
1993,HLN,6.383701188,5.481324278,11.86502547
1993,HNL,8.227140784,6.8212627,15.04840348
1993,HOU,4.886129587,2.500929094,7.387058681
1993,HPN,4.971543934,2.472601423,7.444145357
1993,HRL,5.037724084,2.326578332,7.364302416
1993,HSV,6.037056436,6.014534503,12.05159094
1993,HTS,4.445249597,0.784219002,5.229468599
1993,HVN,6.970041322,5.573347107,12.54338843
1993,IAD,5.281806904,4.475235243,9.757042147
1993,IAH,4.528687823,4.176074849,8.704762672
1993,ICT,5.758814959,3.955512385,9.714327343
1993,IDA,6.265868263,8.234730539,14.5005988
1993,ILM,5.512417638,2.471363406,7.983781044
1993,IND,6.031514032,3.130484392,9.161998424
1993,ISP,6.33915276,4.350962773,10.69011553
1993,ITH,4.022637795,1.716535433,5.739173228
1993,JAC,5.373925501,6.453677173,11.82760267
1993,JAN,8.373667451,7.42752319,15.80119064
1993,JAX,8.203895589,6.33616443,14.54006002
1993,JFK,8.005489034,6.441211474,14.44670051
1993,JNU,3.71547421,4.619800333,8.335274542
1993,KOA,3.244350282,1.240112994,4.484463277
1993,KSM,3.662650602,8.686746988,12.34939759
1993,KTN,5.730475382,6.348896435,12.07937182
1993,LAN,0.426559356,-1.258752515,-0.832193159
1993,LAS,6.0175585,4.403529743,10.42108824
1993,LAX,6.551950475,6.069349486,12.62129996
1993,LBB,5.162358334,4.219533936,9.38189227
1993,LEX,6.823866896,7.031363549,13.85523045
1993,LFT,6.198473282,-1.103053435,5.095419847
1993,LGA,6.606216014,5.214587179,11.82080319
1993,LGB,4.414125561,4.200896861,8.615022422
1993,LIH,3.97826087,1.52173913,5.5
1993,LIT,6.304925772,5.658798683,11.96372445
1993,LNK,6.859364435,6.888100068,13.7474645
1993,LSE,-0.462321792,1.874745418,1.412423625
1993,MAF,4.441741357,2.379428084,6.821169441
1993,MBS,4.216897081,4.360983103,8.577880184
1993,MCI,6.637367351,5.425073202,12.06244055
1993,MCO,7.199655185,4.744737204,11.94439239
1993,MDT,5.782210438,5.483668796,11.26587923
1993,MDW,5.398818361,3.155400697,8.554219058
1993,MEM,2.62642094,0.717079452,3.343500392
1993,MFE,5.171351168,0.680663732,5.8520149
1993,MFR,5.711686494,4.22603219,9.937718684
1993,MGM,7.260534846,10.00202593,17.26256078
1993,MHT,7.099292638,7.11684569,14.21613833
1993,MIA,6.182853278,5.700650041,11.88350332
1993,MKE,5.734638476,3.244844688,8.979483164
1993,MLB,8.439876426,7.804657795,16.24453422
1993,MLI,5.441676552,7.076314749,12.5179913
1993,MLU,9.391428571,11.61714286,21.00857143
1993,MOB,6.409198606,6.292125436,12.70132404
1993,MOT,2.077955272,-0.183386581,1.89456869
1993,MRY,4.287194671,3.054034049,7.341228719
1993,MSN,4.811721892,3.395709634,8.207431527
1993,MSO,3.352965404,1.137149918,4.490115321
1993,MSP,3.362793285,3.00519735,6.367990635
1993,MSY,6.127328207,4.099328695,10.2266569
1993,MTJ,17.1,30.4,47.5
1993,MYR,5.461266047,3.335989376,8.797255423
1993,OAJ,3.298568507,-1.937627812,1.360940695
1993,OAK,4.866845741,4.073573804,8.940419545
1993,OGG,6.028952381,3.708190476,9.737142857
1993,OKC,6.262231251,4.429363467,10.69159472
1993,OMA,5.761188321,4.564069871,10.32525819
1993,OME,3.824267782,6.529288703,10.35355649
1993,ONT,5.308728599,3.836037047,9.144765647
1993,ORD,6.532396075,6.854798218,13.38719429
1993,ORF,6.618021548,6.710849929,13.32887148
1993,ORH,5.773519164,4.277003484,10.05052265
1993,OTZ,2.466315789,4.448421053,6.914736842
1993,PBI,9.61759902,6.527643936,16.14524296
1993,PDX,6.074708105,5.708471995,11.7831801
1993,PFN,5.067810458,4.27369281,9.341503268
1993,PHF,4.090909091,2.215213358,6.306122449
1993,PHL,6.637354791,5.299275285,11.93663008
1993,PHX,5.745542068,4.044985432,9.7905275
1993,PIA,7.367897727,7.112215909,14.48011364
1993,PIT,5.775983471,5.981834711,11.75781818
1993,PNS,4.729377039,3.589871058,8.319248097
1993,PSC,11.17061611,14.23222749,25.4028436
1993,PSE,4.062222222,5.311111111,9.373333333
1993,PSG,8.181089744,11.48557692,19.66666667
1993,PSP,8.474824942,8.281760587,16.75658553
1993,PVD,7.322643117,5.411960648,12.73460376
1993,PWM,8.387380192,7.137380192,15.52476038
1993,RAP,10.13057325,3.312101911,13.44267516
1993,RDU,3.689013849,2.711815982,6.40082983
1993,RIC,6.024938304,5.346603455,11.37154176
1993,RNO,5.926762416,5.688301721,11.61506414
1993,ROA,4.764810216,4.155728982,8.920539198
1993,ROC,6.357874555,5.377649959,11.73552451
1993,ROR,-3.544217687,0.074829932,-3.469387755
1993,RST,3.801942965,3.016922595,6.818865559
1993,RSW,7.648389807,5.903276393,13.5516662
1993,SAN,6.542684883,5.633999291,12.17668417
1993,SAT,6.102070793,3.271190346,9.373261139
1993,SAV,7.112039171,6.637960829,13.75
1993,SBA,5.045656566,4.957979798,10.00363636
1993,SBN,4.832959282,3.833921129,8.66688041
1993,SCC,4.173831776,5.263551402,9.437383178
1993,SDF,6.519446994,4.732503442,11.25195044
1993,SEA,6.061934241,5.220580527,11.28251477
1993,SFO,7.335581949,6.788378392,14.12396034
1993,SGF,6.435822637,6.239789965,12.6756126
1993,SHV,6.903573568,9.331403474,16.23497704
1993,SIT,5.635251799,5.707913669,11.34316547
1993,SJC,4.325573171,2.442093476,6.767666647
1993,SJU,4.917240369,4.989648943,9.906889312
1993,SLC,6.139618869,6.132112638,12.27173151
1993,SMF,6.11947206,4.523105931,10.64257799
1993,SNA,5.664486418,4.664419676,10.32890609
1993,SPI,20.20915033,17.21568627,37.4248366
1993,SPN,-2.045519203,0.443812233,-1.60170697
1993,SRQ,8.14029975,5.822127394,13.96242714
1993,STL,4.921420522,2.962042762,7.883463284
1993,STT,5.024938424,6.941502463,11.96644089
1993,STX,5.396596184,5.810211449,11.20680763
1993,SUX,4.857407407,6.364814815,11.22222222
1993,SWF,7.330716902,7.226582941,14.55729984
1993,SYR,6.340536603,5.49963579,11.84017239
1993,TLH,4.401328581,3.06529488,7.466623461
1993,TOL,5.851090604,6.260067114,12.11115772
1993,TPA,7.071616524,5.288711013,12.36032754
1993,TRI,4.79075996,4.550385002,9.341144961
1993,TUL,6.494087059,5.468338505,11.96242556
1993,TUS,6.837027968,5.172187138,12.00921511
1993,TVC,3.589586524,3.552833078,7.142419602
1993,TYS,6.537973195,6.339995297,12.87796849
1993,VPS,1.723809524,-1.021904762,0.701904762
